中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,645 Mbps,82636 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:2f,,Los Angeles,隧道,0 ms,60 Mbps,7713 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,396 Mbps,50688 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,512 Mbps,65638 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,342 Mbps,43827 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,20 ms,70 Mbps,8991 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,32 ms,75 Mbps,9639 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,408 Mbps,52224 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,48 Mbps,6206 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,724 Mbps,92672 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,415 Mbps,53145 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,428 Mbps,54886 kB/s
130.61.170.78,443,130.61.170.78,DE,Düsseldorf,中转,147 ms,74 Mbps,9527 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,390 Mbps,49971 kB/s
47.254.42.167,443,47.251.149.53,US,San Jose,隧道,54 ms,4 Mbps,517 kB/s
35.197.23.75,443,35.230.48.200,US,Seattle,隧道,73 ms,384 Mbps,49254 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,330 Mbps,42291 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,172 Mbps,22118 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,53 ms,318 Mbps,40755 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,29 ms,54 Mbps,7025 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:30,US,San Jose,隧道,52 ms,192 Mbps,24576 kB/s
35.230.79.26,443,35.230.48.200,US,Seattle,隧道,48 ms,461 Mbps,59084 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,39 Mbps,5057 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,200 Mbps,25600 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,56 ms,440 Mbps,56320 kB/s
129.146.46.164,443,129.146.46.164,302 Mbps,38707 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,46 Mbps,5969 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,114 ms,47 Mbps,6058 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,208 Mbps,26726 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,14 ms,88 Mbps,11366 kB/s
144.22.252.124,443,144.22.252.124,BR,S
