中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,48 ms,396 Mbps,50688 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,33 ms,70 Mbps,8990 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,1096 Mbps,140288 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,175 Mbps,22425 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,399 Mbps,51097 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,52 ms,48 Mbps,6193 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,856 Mbps,109568 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,422 Mbps,54067 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,388 Mbps,49664 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,59 Mbps,7601 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,475 Mbps,60825 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,65 ms,492 Mbps,62976 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,188 Mbps,24166 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,486 Mbps,62259 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,16 ms,520 Mbps,66560 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,216 Mbps,27750 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,115 ms,44 Mbps,5659 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,59 ms,496 Mbps,63488 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,313 Mbps,40140 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,129 ms,40 Mbps,5167 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,48 ms,447 Mbps,57241 kB/s
129.146.46.164,443,129.146.46.164,220 Mbps,28262 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
193.123.61.156,443,2a0b:21c0:100a:1b7:0:4587:2b05:2302,DE,Frankfurt,隧道,118 ms,160 Mbps,20582 kB/s
193.123.38.223,443,2a0b:21c0:1007:1c7:0:4e2d:bf43:ad16,DE,Frankfurt,隧道,124 ms,176 Mbps,22528 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,128 ms,47 Mbps,6143 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,172 Mbps,22016 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,123 ms,269 Mbps,34508 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,128 ms,41 Mbps,5325 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,140 Mbps,18022 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,59 ms,192 Mbps,24678 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,139 ms,30 Mbps,3953 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,185 Mbps,23756 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,171 ms,156 Mbps,20070 kB/s
158.101.221.74,443,2a0b:21c0:1007:cb:0:159:cab9:c639,DE,Frankfurt,隧道,114 ms,178 Mbps,22835 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,48 Mbps,6205 kB/s
168.138.149.17,443,168.138.149.17,BR,S
