中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1784 Mbps,228352 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,75 ms,415 Mbps,53145 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,28 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,664 Mbps,84992 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,29 ms,1000 Mbps,128000 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,41 ms,338 Mbps,43315 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,5 ms,872 Mbps,111616 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,682 Mbps,87347 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,204 Mbps,26214 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,37 ms,776 Mbps,99328 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,4 ms,1080 Mbps,138240 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,67 ms,45 Mbps,5854 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,70 ms,236 Mbps,30208 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,49 ms,18 Mbps,2325 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,41 ms,75 Mbps,9627 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,6 Mbps,808 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,91 ms,44 Mbps,5696 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,72 ms,360 Mbps,46182 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,81 ms,237 Mbps,30412 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,367 Mbps,47001 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,8 ms,184 Mbps,23654 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,2 ms,363 Mbps,46489 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,8 ms,88 Mbps,11264 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,74 ms,64 Mbps,8310 kB/s
141.147.67.4,443,2a0b:21c0:1007:c9:0:fa32:bd8d:e16c,DE,Frankfurt,隧道,157 ms,112 Mbps,14336 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,176 ms,116 Mbps,14848 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,129 ms,34 Mbps,4456 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,44 ms,912 Mbps,116736 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,127 ms,51 Mbps,6632 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,70 ms,239 Mbps,30617 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,200 Mbps,25702 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,174 ms,40 Mbps,5211 kB/s
141.144.203.177,443,2a0b:21c0:1007:1ca:0:5cbe:f488:ae28,DE,Frankfurt,隧道,168 ms,97 Mbps,12492 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,183 ms,111 Mbps,14233 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,2 Mbps,352 kB/s
