中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1 ms,84 Mbps,10752 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,237 Mbps,30412 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,74 ms,358 Mbps,45875 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,696 Mbps,89088 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,35 Mbps,4505 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,47 Mbps,6023 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,502 Mbps,64307 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,588 Mbps,75264 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,75 ms,414 Mbps,53043 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,385 Mbps,49356 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,70 ms,45 Mbps,5762 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,263 Mbps,33689 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,94 ms,357 Mbps,45772 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,72 ms,19 Mbps,2523 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,294 Mbps,37683 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,117 ms,187 Mbps,23961 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,236 Mbps,30310 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,6 ms,1 Mbps,212 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,388 Mbps,49766 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,47 Mbps,6021 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,221 Mbps,28364 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,301 Mbps,38604 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,45 Mbps,5786 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,348 Mbps,44544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,246 Mbps,31539 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,42 Mbps,5405 kB/s
158.101.221.74,443,2a0b:21c0:1007:1c9:0:631:1dd3:8ce7,DE,Frankfurt,隧道,105 ms,246 Mbps,31539 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,85 ms,42 Mbps,5476 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,93 ms,368 Mbps,47104 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,47 Mbps,6115 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,92 ms,359 Mbps,45977 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,189 ms,120 Mbps,15360 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,129 ms,160 Mbps,20480 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,100 Mbps,12902 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,213 ms,95 Mbps,12185 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,206 ms,84 Mbps,10854 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,239 ms,79 Mbps,10137 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,251 ms,37 Mbps,4738 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,33 Mbps,4261 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,207 ms,75 Mbps,9663 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,69 Mbps,8880 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,249 ms,32 Mbps,4161 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,2 Mbps,320 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11d,KR,Seoul,隧道,199 ms,38 Mbps,4875 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,209 ms,85 Mbps,10956 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,234 ms,36 Mbps,4724 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,227 ms,58 Mbps,7432 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,233 ms,33 Mbps,4267 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,244 ms,32 Mbps,4175 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,199 ms,11 Mbps,1521 kB/s
