中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,7 ms,154 Mbps,19763 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,72 ms,357 Mbps,45772 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,644 Mbps,82432 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,560 Mbps,71782 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,361 Mbps,46284 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,106 ms,18 Mbps,2341 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,266 Mbps,34099 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,12 ms,108 Mbps,13926 kB/s
158.101.210.88,443,209.177.81.218,DE,Frankfurt,隧道,93 ms,216 Mbps,27648 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,76 ms,46 Mbps,5916 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,33 ms,652 Mbps,83456 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,75 ms,375 Mbps,48025 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,83 ms,21 Mbps,2760 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,84 Mbps,10854 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,98 ms,400 Mbps,51302 kB/s
141.147.69.55,443,2a0b:21c0:1007:c9:0:f0da:9aa8:2c6f,DE,Frankfurt,隧道,105 ms,216 Mbps,27750 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,34 ms,71 Mbps,9164 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,302 Mbps,38707 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,215 Mbps,27545 kB/s
132.145.246.210,443,2606:f240:f00:a683:0:be05:b044:5e66,US,Frankfurt,隧道,107 ms,240 Mbps,30822 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,258 Mbps,33075 kB/s
141.148.226.100,443,2a0b:21c0:100a:1fa:0:773e:25f1:7990,DE,Frankfurt,隧道,123 ms,253 Mbps,32460 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,99 ms,43 Mbps,5602 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,290 Mbps,37171 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,143 Mbps,18329 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,76 ms,49 Mbps,6311 kB/s
168.138.149.17,443,168.138.149.17,BR,S
