中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,71 ms,399 Mbps,51097 kB/s
138.3.254.39,443,138.3.254.39,DE,209 Mbps,26828 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,218 Mbps,27955 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,523 Mbps,66969 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,33 ms,605 Mbps,77516 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,84 ms,293 Mbps,37580 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,313 Mbps,40140 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,76 ms,368 Mbps,47104 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,48 Mbps,6150 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,131 ms,242 Mbps,31027 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,437 Mbps,56012 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,242 Mbps,31027 kB/s
130.61.23.77,443,130.61.23.77,176 Mbps,22528 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,35 ms,647 Mbps,82841 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,83 ms,247 Mbps,31641 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,44 Mbps,5751 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,75 ms,110 Mbps,14131 kB/s
130.162.181.138,443,2a0b:21c0:100a:1b2:0:8f97:5a74:415d,DE,Frankfurt,隧道,115 ms,194 Mbps,24883 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,253 Mbps,32460 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,66 ms,384 Mbps,49152 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,213 ms,111 Mbps,14233 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,89 ms,159 Mbps,20377 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,3 Mbps,408 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,95 ms,256 Mbps,32870 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,121 ms,4 Mbps,552 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,239 Mbps,30617 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,208 ms,29 Mbps,3813 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,111 Mbps,14233 kB/s
130.162.186.92,443,163.123.193.7,DE,Frankfurt,隧道,99 ms,204 Mbps,26214 kB/s
141.148.225.108,443,2a0b:21c0:100a:1b5:0:626a:95a0:4b5a,DE,Frankfurt,隧道,94 ms,107 Mbps,13721 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,28 Mbps,3679 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,242 ms,43 Mbps,5506 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,88 ms,289 Mbps,37068 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,79 ms,336 Mbps,43110 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,84 ms,327 Mbps,41881 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,61 ms,429 Mbps,54988 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,89 ms,42 Mbps,5402 kB/s
8.219.190.195,443,8.222.210.246,SG,Singapore,隧道,248 ms,55 Mbps,7067 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,105 ms,306 Mbps,39219 kB/s
141.144.207.206,443,2606:f240:f00:2be4:0:7f58:4564:774c,US,Frankfurt,隧道,109 ms,232 Mbps,29696 kB/s
152.67.112.71,443,152.67.112.71,AU,Sydney,中转,220 ms,39 Mbps,5010 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,63 ms,372 Mbps,47616 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,66 ms,19 Mbps,2484 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,197 ms,37 Mbps,4855 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,102 ms,46 Mbps,5905 kB/s
144.22.252.124,443,144.22.252.124,BR,S
