中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,52 ms,482 Mbps,61747 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,11 ms,432 Mbps,55296 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,58 ms,456 Mbps,58470 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,517 Mbps,66252 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,734 Mbps,94003 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,399 Mbps,51097 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,520 Mbps,66560 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,48 ms,537 Mbps,68812 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,73 Mbps,9347 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,57 ms,513 Mbps,65740 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,332 Mbps,42496 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,53 ms,496 Mbps,63488 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,387 Mbps,49561 kB/s
129.146.46.164,443,129.146.46.164,US,308 Mbps,39424 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,432 Mbps,55398 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,73 Mbps,9424 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,57 ms,377 Mbps,48332 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,110 ms,181 Mbps,23244 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,21 ms,36 Mbps,4676 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,365 Mbps,46796 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,288 Mbps,36864 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,193 Mbps,24780 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,50 Mbps,6452 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,115 ms,51 Mbps,6590 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,232 Mbps,29798 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,152 Mbps,19558 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,63 ms,51 Mbps,6566 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,78 Mbps,10035 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,179 Mbps,22937 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,48 Mbps,6166 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,114 ms,28 Mbps,3641 kB/s
158.101.212.88,443,163.123.193.6,DE,Frankfurt,隧道,125 ms,168 Mbps,21504 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,42 Mbps,5502 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,45 Mbps,5810 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,125 ms,42 Mbps,5439 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,118 ms,195 Mbps,24985 kB/s
168.138.149.17,443,168.138.149.17,BR,S
