中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,301 Mbps,38604 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,776 Mbps,99430 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,404 Mbps,51712 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,41 ms,327 Mbps,41881 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,50 ms,426 Mbps,54579 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,358 Mbps,45875 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,493 Mbps,63180 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,114 Mbps,14643 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,382 Mbps,48947 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,52 ms,416 Mbps,53248 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,52 ms,398 Mbps,50995 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,23 ms,396 Mbps,50790 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,56 ms,365 Mbps,46796 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,182 Mbps,23347 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,437 Mbps,56012 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,27 ms,16 Mbps,2090 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,23 ms,46 Mbps,5964 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,197 Mbps,25292 kB/s
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,38 ms,104 Mbps,13414 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,166 Mbps,21299 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,49 ms,36 Mbps,4690 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,52 ms,382 Mbps,48947 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,71 ms,51 Mbps,6528 kB/s
130.61.23.77,443,130.61.23.77,148 Mbps,19046 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,114 ms,45 Mbps,5778 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,49 Mbps,6369 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,124 ms,312 Mbps,40038 kB/s
132.226.31.178,443,2a09:bac5:60e9:1846::26b:7c,US,Los Angeles,隧道,59 ms,48 Mbps,6184 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,198 Mbps,25395 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,204 ms,198 Mbps,25395 kB/s
150.230.47.3,443,150.230.47.3,US,San Jose,中转,52 ms,47 Mbps,6132 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,100 ms,200 Mbps,25702 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,63 ms,428 Mbps,54784 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,202 ms,18 Mbps,2430 kB/s
140.238.88.47,443,140.238.88.47,GB,London,中转,94 ms,213 Mbps,27340 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,45 Mbps,5795 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,52 ms,152 Mbps,19558 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,170 ms,97 Mbps,12492 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,135 ms,46 Mbps,5959 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,124 ms,38 Mbps,4946 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,100 ms,201 Mbps,25804 kB/s
158.180.65.13,443,158.180.65.13,KR,Seoul,中转,171 ms,35 Mbps,4585 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,120 Mbps,15462 kB/s
146.56.46.84,443,146.56.46.84,KR,Seoul,中转,168 ms,39 Mbps,5091 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,169 ms,34 Mbps,4376 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,171 ms,84 Mbps,10752 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,218 ms,33 Mbps,4266 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,210 ms,21 Mbps,2750 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,173 ms,98 Mbps,12595 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,296 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,186 ms,88 Mbps,11264 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,199 ms,42 Mbps,5488 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,202 ms,40 Mbps,5224 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,214 ms,3 Mbps,385 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,168 ms,75 Mbps,9685 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,203 ms,75 Mbps,9674 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,14 ms,651 Mbps,83353 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,214 ms,59 Mbps,7594 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,144 ms,37 Mbps,4832 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,198 ms,0 Mbps,42 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,216 ms,67 Mbps,8619 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,332 ms,73 Mbps,9466 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,209 ms,84 Mbps,10854 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,226 ms,26 Mbps,3444 kB/s
