中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,30 ms,798 Mbps,102195 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,335 Mbps,42905 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,289 Mbps,37068 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,56 ms,799 Mbps,102297 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,1192 Mbps,152576 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,118 ms,194 Mbps,24883 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,25 ms,864 Mbps,110592 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,1344 Mbps,172032 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,557 Mbps,71372 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,56 ms,864 Mbps,110592 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,24 ms,62 Mbps,7956 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,108 ms,337 Mbps,43212 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,620 Mbps,79360 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,635 Mbps,81305 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,2 Mbps,259 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,39 Mbps,5085 kB/s
138.3.254.39,443,138.3.254.39,DE,101 Mbps,13004 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,1544 Mbps,197632 kB/s
152.70.248.96,443,2a09:bac1:3f00:90::22:10f,KR,Seoul,隧道,130 ms,1 Mbps,165 kB/s
140.238.82.21,443,2a0b:21c0:100a:1b4:0:5:1272:a169,DE,Frankfurt,隧道,153 ms,74 Mbps,9581 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,228 Mbps,29184 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,130 ms,121 Mbps,15564 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,105 ms,38 Mbps,4914 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Newark,隧道,85 ms,103 Mbps,13209 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,78 ms,46 Mbps,6006 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,145 ms,392 Mbps,50278 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,108 Mbps,13926 kB/s
