中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,24 ms,658 Mbps,84275 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,75 Mbps,9717 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,67 ms,45 Mbps,5828 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,71 ms,329 Mbps,42188 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,522 Mbps,66867 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,341 Mbps,43724 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,83 ms,305 Mbps,39116 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,72 ms,43 Mbps,5583 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,221 Mbps,28364 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,692 Mbps,88576 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,304 Mbps,39014 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,332 Mbps,42598 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,86 ms,43 Mbps,5578 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,72 ms,363 Mbps,46489 kB/s
130.61.23.77,443,130.61.23.77,237 Mbps,30412 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,240 Mbps,30720 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,89 ms,301 Mbps,38604 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,69 ms,284 Mbps,36352 kB/s
192.9.138.241,443,192.9.138.241,270 Mbps,34611 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,73 ms,324 Mbps,41574 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,86 ms,291 Mbps,37273 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,260 Mbps,33382 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,415 Mbps,53145 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,49 Mbps,6386 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,7 Mbps,915 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,351 Mbps,44953 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,248 Mbps,31744 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,72 Mbps,9340 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,92 ms,232 Mbps,29798 kB/s
84.235.173.139,443,2606:f240:f00:a683:0:4a7f:ca41:a6e3,US,Frankfurt,隧道,119 ms,255 Mbps,32665 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,104 ms,225 Mbps,28876 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,106 ms,48 Mbps,6235 kB/s
144.24.175.179,443,2a0b:21c0:1007:ca:0:333f:8891:e9bd,DE,Frankfurt,隧道,114 ms,265 Mbps,33996 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,88 ms,392 Mbps,50278 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,190 ms,69 Mbps,8954 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,81 ms,20 Mbps,2685 kB/s
168.138.149.17,443,168.138.149.17,BR,S
