中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,936 Mbps,119808 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,41 ms,54 Mbps,6974 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,7 Mbps,941 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,56 ms,71 Mbps,9143 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,24 ms,751 Mbps,96153 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,480 Mbps,61440 kB/s
129.159.193.161,443,2a0b:21c0:100a:1b5:0:4215:8c76:697e,DE,Frankfurt,隧道,112 ms,190 Mbps,24371 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,462 Mbps,59187 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,18 ms,78 Mbps,10035 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,61 ms,58 Mbps,7527 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,395 Mbps,50585 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,189 Mbps,24268 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,60 ms,472 Mbps,60518 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,209 Mbps,26828 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,43 Mbps,5607 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,56 ms,0 Mbps,58 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,34 ms,54 Mbps,6916 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,48 ms,544 Mbps,69632 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,59 ms,130 Mbps,16691 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,126 ms,215 Mbps,27545 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,109 ms,196 Mbps,25088 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,133 ms,197 Mbps,25292 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,44 Mbps,5672 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,67 ms,36 Mbps,4710 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,178 Mbps,22835 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,25 ms,31 Mbps,4004 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,105 ms,30 Mbps,3888 kB/s
141.144.202.168,443,2a0b:21c0:1007:ca:0:e8fb:bb3d:f4d3,DE,Frankfurt,隧道,114 ms,171 Mbps,21913 kB/s
152.67.133.84,443,2a0b:21c0:100a:1b2:0:bf98:f34b:50f8,DE,Frankfurt,隧道,125 ms,164 Mbps,20992 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,26 ms,34 Mbps,4429 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,117 ms,47 Mbps,6048 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,143 Mbps,18329 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,63 ms,24 Mbps,3150 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,53 ms,408 Mbps,52326 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,131 ms,41 Mbps,5274 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,108 ms,176 Mbps,22630 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,24 Mbps,3152 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,132 Mbps,16896 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,184 Mbps,23552 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,135 ms,128 Mbps,16384 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,255 ms,32 Mbps,4101 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,44 Mbps,5723 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,120 ms,172 Mbps,22016 kB/s
8.222.193.189,443,8.222.210.246,SG,Singapore,隧道,244 ms,48 Mbps,6194 kB/s
152.70.171.29,443,163.123.193.23,DE,Frankfurt,隧道,124 ms,99 Mbps,12697 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,142 ms,86 Mbps,11059 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,194 ms,1 Mbps,166 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,203 ms,3 Mbps,506 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,211 ms,2 Mbps,326 kB/s
8.219.125.32,443,47.236.58.234,SG,Singapore,隧道,217 ms,61 Mbps,7931 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,57 ms,437 Mbps,56012 kB/s
8.219.244.254,443,8.219.142.198,SG,Singapore,隧道,217 ms,60 Mbps,7784 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,224 ms,19 Mbps,2559 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,216 ms,0 Mbps,115 kB/s
8.219.173.214,443,8.219.96.61,SG,Singapore,隧道,259 ms,69 Mbps,8874 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,233 ms,37 Mbps,4780 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,176 ms,107 Mbps,13721 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,215 ms,40 Mbps,5126 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,212 ms,40 Mbps,5229 kB/s
130.162.144.191,443,2a09:bac5:4757:155::22:130,KR,Seoul,隧道,228 ms,37 Mbps,4773 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,50 ms,6 Mbps,869 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,204 ms,83 Mbps,10649 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,275 ms,36 Mbps,4695 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,184 ms,44 Mbps,5691 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,240 ms,64 Mbps,8217 kB/s
8.222.161.210,443,8.219.142.198,SG,Singapore,隧道,251 ms,56 Mbps,7199 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,171 ms,88 Mbps,11264 kB/s
8.219.50.103,443,8.222.220.238,SG,Singapore,隧道,249 ms,56 Mbps,7204 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,223 ms,110 Mbps,14131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,38 Mbps,4980 kB/s
