中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.226.31.178,443,2a09:bac5:60eb:1846::26b:30,US,Los Angeles,隧道,17 ms,58 Mbps,7441 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,428 Mbps,54886 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,19 ms,664 Mbps,84992 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,41 ms,92 Mbps,11776 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,18 ms,51 Mbps,6584 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,134 ms,119 Mbps,15257 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,111 ms,341 Mbps,43724 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,51 ms,30 Mbps,3875 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,324 Mbps,41574 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,51 ms,546 Mbps,69939 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,38 ms,539 Mbps,69017 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,72 ms,120 Mbps,15462 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,135 Mbps,17305 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,1088 Mbps,139264 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,128 Mbps,16486 kB/s
141.147.63.196,443,98.98.156.34,DE,Frankfurt,隧道,142 ms,131 Mbps,16793 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,96 Mbps,12390 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:2f2,US,San Jose,隧道,61 ms,221 Mbps,28364 kB/s
141.144.201.85,443,2a0b:21c0:100a:1f9:0:59d5:72ca:209e,DE,Frankfurt,隧道,147 ms,96 Mbps,12390 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,156 ms,106 Mbps,13619 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,43 ms,538 Mbps,68915 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,512 Mbps,65638 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,28 ms,368 Mbps,47206 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,133 ms,44 Mbps,5673 kB/s
130.61.23.77,443,130.61.23.77,101 Mbps,13004 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,130 ms,176 Mbps,22528 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,58 ms,363 Mbps,46489 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,89 ms,51 Mbps,6542 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,35 ms,596 Mbps,76288 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,64 ms,20 Mbps,2665 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,163 ms,123 Mbps,15769 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,198 ms,121 Mbps,15564 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,188 ms,115 Mbps,14745 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,1 Mbps,219 kB/s
152.70.248.96,443,2a09:bac1:3f20:90::22:110,KR,Seoul,隧道,140 ms,1 Mbps,227 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,157 ms,45 Mbps,5866 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,133 ms,34 Mbps,4364 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,178 ms,93 Mbps,11980 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,149 Mbps,19148 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,140 ms,136 Mbps,17510 kB/s
141.147.161.58,443,141.147.161.58,JP,Tokyo,中转,173 ms,92 Mbps,11878 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,213 ms,108 Mbps,13824 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,159 ms,31 Mbps,4065 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,169 ms,96 Mbps,12288 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,225 ms,45 Mbps,5772 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,137 ms,138 Mbps,17715 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,135 ms,46 Mbps,5907 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,190 ms,36 Mbps,4676 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,42 Mbps,5412 kB/s
141.147.114.192,443,98.98.156.34,DE,Frankfurt,隧道,287 ms,118 Mbps,15155 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,133 ms,38 Mbps,4988 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,137 ms,41 Mbps,5357 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,178 ms,6 Mbps,805 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,163 ms,92 Mbps,11878 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,277 ms,125 Mbps,16076 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,165 ms,95 Mbps,12185 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,169 ms,84 Mbps,10854 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,173 ms,79 Mbps,10137 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,142 ms,3 Mbps,402 kB/s
130.162.173.213,443,2a0b:21c0:100a:1b6:0:e021:cb6e:4960,DE,Frankfurt,隧道,296 ms,96 Mbps,12390 kB/s
144.22.252.124,443,144.22.252.124,BR,S
