中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,6 ms,689 Mbps,88268 kB/s
129.146.7.98,443,2a09:bac5:60e9:1173::1bd:f1,US,Los Angeles,隧道,18 ms,88 Mbps,11366 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,35 ms,792 Mbps,101478 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,6 ms,1200 Mbps,153600 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,32 ms,668 Mbps,85504 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,598 Mbps,76595 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,55 Mbps,7069 kB/s
43.153.80.208,443,43.153.80.208,US,45 Mbps,5869 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,992 Mbps,126976 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,394 Mbps,50483 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,20 ms,318 Mbps,40755 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:345,US,San Jose,隧道,43 ms,72 Mbps,9321 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,16 Mbps,2158 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,36 ms,632 Mbps,80896 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,34 ms,492 Mbps,62976 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,78 ms,60 Mbps,7714 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,32 ms,607 Mbps,77721 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,73 ms,357 Mbps,45772 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,41 ms,455 Mbps,58265 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,95 ms,271 Mbps,34713 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Atlanta,隧道,92 ms,49 Mbps,6315 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,216 Mbps,27750 kB/s
129.146.134.77,443,2a09:bac1:76a0:e18::c:357,US,Los Angeles,隧道,57 ms,47 Mbps,6096 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,78 ms,115 Mbps,14745 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,164 ms,113 Mbps,14540 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Toronto,隧道,70 ms,132 Mbps,16998 kB/s
129.153.126.67,443,2a09:bac5:60eb:183c::26a:2a,US,Los Angeles,隧道,28 ms,40 Mbps,5160 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,167 ms,42 Mbps,5498 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,67 ms,400 Mbps,51200 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,34 ms,332 Mbps,42496 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,176 ms,117 Mbps,15052 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,34 ms,496 Mbps,63488 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,174 ms,128 Mbps,16384 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,164 ms,103 Mbps,13209 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,104 ms,52 Mbps,6691 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,143 Mbps,18329 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,115 Mbps,14745 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,186 ms,103 Mbps,13209 kB/s
168.138.201.0,443,168.138.201.0,JP,Osaka,中转,196 ms,38 Mbps,4896 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,355 kB/s
