中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,791 Mbps,101273 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,79 ms,498 Mbps,63795 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,457 Mbps,58572 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,590 Mbps,75571 kB/s
129.146.46.164,443,129.146.46.164,285 Mbps,36556 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,25 ms,44 Mbps,5733 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,65 ms,489 Mbps,62668 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,117 Mbps,15052 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,48 ms,489 Mbps,62668 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,399 Mbps,51097 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,324 Mbps,41472 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,60 ms,393 Mbps,50380 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,169 Mbps,21708 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,59 ms,360 Mbps,46080 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,49 Mbps,6330 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,156 Mbps,20070 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,139 ms,51 Mbps,6573 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,22 ms,31 Mbps,4075 kB/s
192.9.146.103,443,192.9.146.103,US,Denver,中转,62 ms,413 Mbps,52940 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,118 ms,80 Mbps,10342 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,50 ms,11 Mbps,1516 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,83 Mbps,10649 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,111 ms,198 Mbps,25395 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,43 Mbps,5578 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,213 Mbps,27340 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,158 Mbps,20275 kB/s
193.122.62.253,443,2a0b:21c0:100a:1b2:0:fa58:1028:6788,DE,Frankfurt,隧道,111 ms,103 Mbps,13209 kB/s
141.144.204.88,443,98.98.156.34,DE,Frankfurt,隧道,111 ms,179 Mbps,22937 kB/s
130.61.23.77,443,130.61.23.77,54 Mbps,6986 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,236 Mbps,30208 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,119 ms,258 Mbps,33075 kB/s
168.138.149.17,443,168.138.149.17,BR,S
